id,IATA,en-GB,latitude,longitude,vibes
129053788,APU,Apucarana (APU),-23.55,-51.483333,null
129057399,APV,Apple Valley (APV),34.526389,-117.212778,null
104120266,APW,Apia Faleolo (APW),-13.833333,-172,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129052964,APX,Arapongas (APX),-23.483333,-51.466667,null
129057289,APY,Alto Parnaiba (APY),-9.133333,-45.933333,null
129054470,APZ,Zapala (APZ),-38.916667,-70.083333,null
129051953,AQA,Araraquara (AQA),-21.816667,-48.133333,null
129053013,AQB,Quiche (AQB),15.0125,-91.151389,null
128668217,AQG,Anqing (AQG),30.516667,117.033333,null
128668182,AQI,Qaisumah (AQI),28.328056,46.130556,null
95674399,AQJ,Aqaba (AQJ),29.611619,35.018067,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129056434,AQM,Ariquemes (AQM),-9.933333,-63.066667,null
104120359,AQP,Arequipa (AQP),-16.34107,-71.58308,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052399,AQS,Saqani (AQS),-16.465683,179.337814,null
129055867,AQY,Alyeska (AQY),60.966667,-149.116667,null
128668253,ARA,New Iberia (ARA),30.037778,-91.883889,null
129054798,ARB,Ann Arbor (ARB),42.22282,-83.7455,null
128667324,ARC,Arctic Village (ARC),68.1375,-145.524444,null
128668254,ARD,Mali (ARD),-8.13234,124.597,null
129053787,ARE,Arecibo (ARE),18.45,-66.675833,null
129052961,ARF,Acaricuara (ARF),0.533333,-70.133333,null
129052963,ARG,Walnut Ridge (ARG),36.12535,-90.92456,null
128668255,ARH,Arkhangelsk (ARH),64.600281,40.716667,null
95674052,ARI,Arica (ARI),-18.34853,-70.33874,null
129057398,ARJ,Arso (ARJ),-2.933333,140.783333,null
128668467,ARK,Arusha (ARK),-3.3643844518007584,36.624683536940566,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129057288,ARL,Arly (ARL),11.6,1.483333,null
95674431,ARM,Armidale (ARM),-30.528333,151.623333,null
95673495,ARN,Stockholm Arlanda (ARN),59.6497405,17.9237592,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129054469,ARO,Arboletas (ARO),8.85,-76.433333,null
129055232,ARP,Aragip (ARP),-9.8,149.5,null
129053012,ARQ,Arauquita (ARQ),7.033056,-71.431667,null
129056433,ARR,Alto Rio Senguerr (ARR),-45.033333,-70.833333,null
129057710,ARS,Aragarcas (ARS),-15.9,-52.233333,null
128668256,ART,Watertown (ART),43.990833,-76.021389,null
95674081,ARU,Aracatuba (ARU),-21.143611,-50.426111,null
129052398,ARV,Minocqua (ARV),45.924167,-89.732222,null
95673891,ARW,Arad (ARW),46.183333,21.266667,null
200525986,ARX,Dragao do Mar (ARX),-4.568951,-37.8082,null
129054797,ARY,Ararat (ARY),-37.316667,143,null
129057709,ARZ,N'Zeto (ARZ),-7.5,13.5,null
129053786,ASA,Assab (ASA),13.07,42.638333,null
95673625,ASB,Ashgabat (ASB),37.981667,58.360833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057397,ASC,Ascension (ASC),-15.916667,-63.15,null
129052753,ASD,Andros Town (ASD),24.697778,-77.796111,null
104120306,ASE,Aspen (ASE),39.224275,-106.86985,null
114121098,ASF,Astrakhan (ASF),46.283333,48.006278,null
129057287,ASG,Ashburton (ASG),-43.9,171.783333,null
129054468,ASH,Nashua (ASH),42.778889,-71.509444,null
129055231,ASI,Georgetown (ASI),-7.966667,-14.4,null
128668307,ASJ,Amami O Shima (ASJ),28.416944,129.6975,null
129053011,ASK,Yamoussoukro (ASK),6.816667,-5.283333,null
129052962,ASL,Marshall (ASL),32.52182,-94.30825,null
128667418,ASM,Asmara (ASM),15.291111,38.910278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056432,ASN,Talladega (ASN),33.433333,-86.1,null
129054172,ASO,Asosa (ASO),10.047222,34.536667,null
104120402,ASP,Alice Springs (ASP),-23.803333,133.884167,null
129052397,ASQ,Austin (ASQ),39.466667,-117.166667,null
128668257,ASR,Kayseri (ASR),38.770386,35.495428,null
152712070,ASS,Arathusa Safari Lodge (ASS),-24.744167,31.522499,null
129055865,AST,Astoria (AST),46.159722,-123.88,null
95673453,ASU,Asuncion (ASU),-25.239167,-57.519167,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056454,ASV,Amboseli (ASV),-2.645286,37.249276,null
128668258,ASW,Aswan (ASW),23.965,32.821667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054796,ASX,Ashland (Wisconsin) (ASX),46.55,-90.916667,null
129057708,ASY,Ashley (ASY),46.033333,-99.366667,null
129053785,ASZ,Asirim (ASZ),-5.866667,150.366667,null
129053856,ATA,Anta (ATA),-9.347222,-77.6,null
129057396,ATB,Atbara (ATB),17.716667,34.016667,null
129054979,ATC,Arthur's Town (ATC),24.628611,-75.671389,null
128667323,ATD,Atoifi (ATD),-8.866667,161.033333,null
129057286,ATE,Antlers (ATE),34.233333,-95.616667,null
129054467,ATF,Ambato (ATF),-1.083333,-78.7,null
129055230,ATG,Attock (ATG),33.9,72.25,null
95673624,ATH,Athens International (ATH),37.9354774,23.9482976,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053010,ATI,Artigas (ATI),-30.4,-56.508333,null
129052396,ATJ,Antsirabe (ATJ),-19.83333,47.06667,null
128668259,ATK,Atqasuk (ATK),70.5,-157.333333,null
95673800,ATL,Atlanta Hartsfield-Jackson (ATL),33.640833,-84.427222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668260,ATM,Altamira (ATM),-3.2,-52.216667,null
129055864,ATN,Namatanai (ATN),-3.666667,152.466667,null
129054795,ATO,Athens (ATO),39.3333,-82.1,null
129057707,ATP,Aitape Airstrip (ATP),-3.18985,142.42957,null
128668466,ATQ,Amritsar (ATQ),31.706944,74.797222,null
129053784,ATR,Atar (ATR),20.499444,-13.046389,null
129057395,ATS,Artesia (ATS),32.848333,-104.466944,null
128668261,ATT,Atmautluak (ATT),60.866944,-162.2675,null
129057285,ATU,Attu Island (ATU),52.825833,173.172778,null
129054466,ATV,Ati (ATV),13.242222,18.3075,null
128668306,ATW,Appleton (ATW),44.258889,-88.521111,null
129055229,ATX,Atbasar (ATX),51.883333,68.4,null
104120267,ATY,Watertown (ATY),44.908889,-97.154167,null
128667417,ATZ,Assiut (ATZ),27.033333,31,null
95674147,AUA,Oranjestad (AUA),12.502222,-70.013889,null
129053009,AUB,Itauba (AUB),-5.76,-63.35,null
128668041,AUC,Arauca (AUC),7.071667,-70.7425,null
129056430,AUD,Augustus Downs (AUD),-18.506944,139.881667,null
129052395,AUE,Abu Ruedis (AUE),28.9,33.183333,null
129056431,AUF,Auxerre (AUF),47.85,3.5,null
95674318,AUG,Augusta (AUG),44.318056,-69.796667,null
95673509,AUH,Zayed International (AUH),24.433333,54.65,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054794,AUI,Aua Island (AUI),-1.458333,143.075,null
129057706,AUJ,Ambunti (AUJ),-4.25,142.85,null
128668262,AUK,Alakanuk (AUK),62.689167,-164.610833,null
129053783,AUL,Aur Island (AUL),8.14892266294005,171.17312764070152,null
129052960,AUM,Austin (AUM),43.66469,-92.93352,null
129057394,AUN,Auburn (AUN),38.9,-121.066667,null
129052959,AUO,Auburn-Opelika (AUO),32.633333,-85.5,null
129057284,AUP,Agaun (AUP),-9.983333,149.583333,null
128668180,AUQ,Atuona (AUQ),-9.766667,-139.016667,null
128668263,AUR,Aurillac Tronquiere (AUR),44.8975,2.418056,null
95673643,AUS,Austin-Bergstrom (AUS),30.2,-97.666667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054930,AUT,Atauro (AUT),-8.216667,125.583333,null
128667322,AUU,Aurukun Mission (AUU),-13.354882,141.719856,null
129055228,AUV,Aumo (AUV),-5.716667,148.433333,null
129053008,AUW,Wausau Municipal (AUW),44.923333,-89.623056,null
128668264,AUX,Araguaina (AUX),-7.2,-48.2,null
128668120,AUY,Anatom Island (AUY),-20.248005581144387,169.77333784099204,null
129056429,AUZ,Aurora (AUZ),41.75,-88.316667,null
128668119,AVA,An Shun (AVA),26.257222,105.872778,null
129055862,AVF,Avoriaz (AVF),46.2,6.766667,null
129054793,AVG,Auvergne (AVG),-15.65,130.016667,null
129057705,AVI,Ciego de Avila (AVI),22.025,-78.7914,null
129053782,AVK,Arvaikheer (AVK),46.266667,102.783333,null
95674299,AVL,Asheville (AVL),35.435,-82.541111,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057393,AVO,Avon Park (AVO),27.6,-81.516667,null
95674206,AVP,Wilkes-Barre International (AVP),41.339167,-75.725833,null
129052958,AVU,Avu Avu (AVU),-9.833333,160.383333,null
128667535,AVV,Melbourne Avalon (AVV),-38.03944,144.46944,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057283,AVW,Tucson Avra Valley (AVW),32.409556,-111.218389,null
129054929,AVX,Catalina Island Avalon Bay (AVX),33.40475,-118.41674,null
129055227,AWA,Awassa (AWA),7.061111,38.4875,null
129053007,AWB,Awaba (AWB),-8.016667,142.75,null
128668465,AWD,Aniwa (AWD),-19.23730364005749,169.60005352883627,null
129055863,AWE,Alowe (AWE),-0.75,9.45,null
129056428,AWH,Awareh (AWH),8.266667,44.183333,null
129052393,AWM,West Memphis (AWM),35.1362,-90.23426,null
129055861,AWN,Alton Downs (AWN),-26.25,138.666667,null
129054792,AWP,Austral Downs (AWP),-20.5,137.75,null
129057704,AWR,Awar (AWR),-4.124167,144.870278,null
128668265,AWZ,Ahwaz (AWZ),31.337778,48.759722,null
104120315,AXA,The Valley (AXA),18.20483,-63.05508,null
129053781,AXB,Alexandria Bay (AXB),44.2525,-75.901389,null
129057392,AXC,Aramac (AXC),-22.958056,145.2425,null
128668305,AXD,Alexandroupolis Dimokritos (AXD),40.8556,25.95,null
129052957,AXE,Xanxere (AXE),-26.883333,-52.383333,null
135337729,AXF,Alxa Left Banner Bayanhot (AXF),38.747776,105.58361,null
129057282,AXG,Algona (AXG),43.07774,-94.27191,null
128667416,AXJ,Amakusa (AXJ),32.48276,130.158674,null
128668042,AXK,Ataq (AXK),14.55132,46.82618,null
129054928,AXL,Alexandria (AXL),-19.083333,136.666667,null
95673791,AXM,Armenia (AXM),4.45,-75.766667,null
129055226,AXN,Alexandria (AXN),45.867222,-95.394167,null
128668040,AXP,Spring Point (AXP),22.4418,-73.9709,null
128668121,AXR,Arutua (AXR),-15.245845179326698,-146.62039521997644,null
129053006,AXS,Altus Municipal (AXS),34.696667,-99.338056,null
128668266,AXT,Akita (AXT),39.615556,140.218611,null
128668179,AXU,Axum (AXU),14.120833,38.716667,null
129056427,AXV,Wapakoneta (AXV),40.566667,-84.2,null
129052392,AXX,Angel Fire (AXX),36.416667,-105.283333,null
129054791,AYA,Ayapel (AYA),8.316667,-75.15,null
129057703,AYC,Ayacucho (AYC),8.6,-73.616667,null
129053780,AYD,Alroy Downs (AYD),-19.3,135.95,null
129057391,AYE,Fort Devens (AYE),42.55,-71.6,null
129052956,AYG,Yaguara (AYG),1.533333,-73.933333,null
129057281,AYI,Yari (AYI),-0.333333,-72.333333,null
217097907,AYJ,Ayodhya (AYJ),26.749956052726134,82.15029619397419,null
129054927,AYK,Arkalyk (AYK),50.316667,66.966667,null
129055225,AYL,Anthony Lagoon (AYL),-18.033333,135.533333,null
152712061,AYM,Yas Island SPB (AYM),24.464503,54.610497,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053005,AYN,Anyang (AYN),36.1,114.35,null
129056426,AYO,Ayolas (AYO),-27.366667,-56.85,null
128668267,AYP,Ayacucho (AYP),-13.155212,-74.204149,null
104120387,AYQ,Ayers Rock / Connellan (AYQ),-25.333333,131.05,null
129055860,AYR,Ayr (AYR),-19.596667,147.324444,null
129052391,AYS,Waycross (AYS),31.248611,-82.396667,null
95673612,AYT,Antalya (AYT),36.905556,30.790556,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129055859,AYU,Aiyura (AYU),-6.333333,145.9,null
129054790,AYW,Ayawasi (AYW),-1.2,132.5,null
129057702,AYZ,Amityville (AYZ),40.666667,-73.416667,null
114126464,AZA,Phoenix-Mesa Gateway (AZA),33.307778,-111.655556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053779,AZB,Amazon Bay (AZB),-10.15,148.816667,null
128668044,AZD,Yazd (AZD),31.897778,54.281667,null
129057390,AZG,Apatzingan (AZG),19.08333,-102.38333,null
218526606,AZH,Azamgarh (AZH),26.161902681871553,83.11210032634007,null
129052903,AZI,Abu Dhabi Bateen (AZI),24.419167,54.451667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667321,AZN,Andizhan (AZN),40.733333,72.3,null
95674185,AZO,Kalamazoo (AZO),42.236389,-85.553611,null
129052955,AZP,Mexico City Atizapan (AZP),19.416667,-99.1,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668268,AZR,Adrar (AZR),27.883333,-0.283333,null
128668118,AZS,Samana (AZS),19.27,-69.7375,null
129056807,AZT,Zapatoca (AZT),6.866667,-73.25,null
129054926,AZZ,Ambriz (AZZ),-7.883333,13.15,null
129055224,BAA,Bialla (BAA),-5.316667,151.033333,null
129053004,BAB,Marysville Beale AFB (BAB),39.15,-121.5833,null
129056425,BAC,Barranca De Upia (BAC),4.583333,-72.966667,null
129052390,BAD,Shreveport Barksdale AFB (BAD),32.5,-93.666667,null
129055858,BAE,Barcelonnette (BAE),44.383333,6.666667,null
129054789,BAF,Westfield (BAF),42.133333,-72.75,null
129055888,BAG,Baguio (BAG),16.376667,120.617778,null
95673610,BAH,Bahrain (BAH),26.270833,50.6375,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129051952,BAI,Buenos Aires (BAI),9.166667,-83.333333,null
129057701,BAJ,Bali (BAJ),-4.833333,149.133333,null
128667534,BAL,Batman (BAL),37.916667,41.083333,null
129053778,BAM,Battle Mountain (BAM),40.633333,-116.933333,null
129057389,BAN,Basongo (BAN),-4.313333,20.428056,null
129056806,BAP,Baibara (BAP),-10.333333,149.75,null
95673468,BAQ,Barranquilla (BAQ),10.896111,-74.778889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
154088929,BAR,Bo'ao (BAR),19.141618,110.458178,null
128668464,BAS,Balalae (BAS),-6.9914437027982155,155.88306933562745,null
129055223,BAT,Barretos (BAT),-20.55,-48.55,null
104120229,BAV,Baotou (BAV),40.666667,109.983333,null
129056424,BAW,Biawonque (BAW),-0.666667,9.45,null
128668269,BAX,Barnaul (BAX),53.364075,83.543472,null
95673887,BAY,Baia Mare (BAY),47.65,23.466667,null
128668304,BAZ,Barbelos (BAZ),-0.966944,-62.933611,null
128667415,BBA,Balmaceda (BBA),-45.916667,-71.695,null
129052389,BBB,Benson (BBB),45.33163,-95.65087,null
129056352,BBC,Bay City (BBC),28.983333,-95.966667,null
129054788,BBD,Brady (BBD),31.17878,-99.32339,null
129053777,BBF,Burlington (BBF),42.5,-71.183333,null
129057388,BBG,Butaritari (BBG),3.0853,172.80857,null
129055656,BBH,Barth (BBH),54.339722,12.711667,null
128668039,BBI,Bhubaneswar (BBI),20.243611,85.82,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129052953,BBJ,Bitburg (BBJ),49.95,6.55,null
128668270,BBK,Kasane (BBK),-17.83288,25.1624,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129054924,BBM,Battambang (BBM),13.116667,103.2,null
128668178,BBN,Bario (BBN),3.683333,115.466667,null
128668271,BBO,Berbera (BBO),10.389167,44.941111,null
129055222,BBP,Bembridge (BBP),50.683333,-1.083333,null
222980953,BBQ,Barbuda Burton-Nibbs International (BBQ),17.623509943959718,-61.798250255821806,null
129056423,BBR,Basse Terre (BBR),16.016389,-61.739444,null
129052388,BBS,Blackbushe (BBS),51.3239,-0.8475,null
129056351,BBT,Berberati (BBT),4.219167,15.788056,null
129054661,BBU,Bucharest Baneasa (BBU),44.5,26.1,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129054787,BBV,Bereby (BBV),4.666667,-6.95,null
129057910,BBW,Broken Bow (BBW),41.436775,-99.642241,null
129053776,BBX,Blue Bell (BBX),40.136667,-75.2675,null
129057387,BBY,Bambari (BBY),5.845833,20.649722,null
129052952,BBZ,Zambezi (BBZ),-13.537222,23.11,null
128667320,BCA,Baracoa (BCA),20.36532,-74.50621,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129056804,BCB,Blacksburg (BCB),37.206064,-80.40782,null
129054923,BCC,Bear Creek (BCC),45.183333,-109.1,null
95673599,BCD,Bacolod-Silay (BCD),10.644444,122.929167,null
129055221,BCE,Bryce (BCE),37.702294,-112.152815,null
129053001,BCF,Bouca (BCF),6.75,18.416667,null
129056422,BCG,Bemichi (BCG),6.55,-58.55,null
129052387,BCH,Baucau (BCH),-8.491667,126.399722,null
128668272,BCI,Barcaldine (BCI),-23.559167,145.301944,null
129056350,BCJ,Baca Grande (BCJ),39,-106,null
129054786,BCK,Bolwarra (BCK),-17.4,144.166667,null
129057909,BCL,Barra Colorado (BCL),10.768442094033457,-83.58545459635688,null
95673883,BCM,Bacau International (BCM),46.521946,26.910278,null
95565085,BCN,Barcelona (BCN),41.2973241,2.0833156,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053775,BCO,Jinka (BCO),5.783333,36.55,null
129057386,BCP,Bambu (BCP),-5.85,146.483333,null
129052951,BCQ,Brack (BCQ),27.683333,14.216667,null
129056803,BCR,Boca Do Acre (BCR),-8.75,-67.383333,null
129054922,BCS,Belle Chasse (BCS),29.966667,-90,null
129055220,BCT,Boca Raton (BCT),26.37897,-80.10699,null
129057419,BCU,Bauchi (BCU),10.366667,9.8,null
129056821,BCV,Belmopan (BCV),17.266667,-88.783333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053000,BCW,Benguera Island (BCW),-21.884722,35.425,null
129056421,BCX,Beloreck (BCX),53.933333,58.333333,null
129057906,BCY,Bulchi (BCY),6.216667,36.666667,null
129052386,BCZ,Bickerton Island (BCZ),-13.771555349831434,136.19964303734494,null
104120372,BDA,L.F. Wade International (BDA),32.36404,-64.6787,null
95674365,BDB,Bundaberg (BDB),-24.905833,152.320833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129054785,BDC,Barra Do Corda (BDC),-5.466667,-45.266667,null
129052752,BDD,Badu Island (BDD),-10.15,142.183333,null
129057908,BDE,Baudette (BDE),48.722778,-94.606944,null
129053774,BDF,Bradford (BDF),41.183333,-89.65,null
129057385,BDG,Blanding (BDG),37.58303,-109.48329,null
